process_id,arrival_time,cpu_time1,cpu_time2,io_time
3899,721,17,19,2
3900,276,9,16,9
3901,721,9,7,6
3902,849,12,5,3
3903,424,13,13,9
3904,58,3,4,9
3905,341,18,8,8
3906,750,1,9,5
3907,634,14,6,0
3908,535,15,16,9
3909,19,13,9,3
3910,681,12,11,7
3911,287,8,2,6
3912,547,2,8,6
3913,537,20,4,10
3914,739,1,12,6
3915,870,19,18,10
3916,299,7,3,9
3917,369,10,14,7
3918,866,14,9,6
3919,825,17,5,9
3920,773,9,2,1
3921,15,10,5,9
3922,780,4,3,2
3923,688,18,17,9
3924,784,16,15,5
3925,539,7,13,9
3926,164,5,2,6
3927,788,17,6,8
3928,803,16,16,6
3929,939,4,5,1
3930,41,12,19,9
3931,512,7,17,8
3932,964,2,7,7
3933,920,13,3,1
3934,721,8,17,0
3935,305,3,19,0
3936,930,4,7,4
3937,597,8,19,1
3938,274,13,15,5
3939,754,9,3,6
3940,744,1,14,7
3941,483,19,20,3
3942,45,10,3,2
3943,931,7,8,2
3944,867,4,12,9
3945,992,6,4,0
3946,167,17,16,6
3947,21,16,12,0
3948,167,1,14,7
3949,385,4,16,1
3950,470,19,14,6
3951,756,5,12,0
3952,214,18,6,9
3953,203,13,1,2
3954,622,2,5,4
3955,889,18,6,4
3956,343,7,17,2
3957,338,17,18,0
3958,103,2,19,9
3959,466,6,8,1
3960,495,15,20,2
3961,347,2,6,1
3962,854,8,20,3
3963,382,20,5,0
3964,978,7,8,10
3965,59,3,12,5
3966,806,15,2,10
3967,60,15,14,9
3968,832,5,6,0
3969,461,18,16,3
3970,467,2,20,10
3971,276,5,1,4
3972,895,18,19,1
3973,823,2,17,8
3974,130,9,12,2
3975,826,19,18,0
3976,806,17,9,8
3977,591,20,3,2
3978,345,14,7,8
3979,326,1,5,8
3980,177,17,7,4
3981,683,12,6,2
3982,965,9,6,10
3983,765,18,16,0
3984,649,12,6,8
3985,44,16,17,10
3986,524,13,19,6
3987,989,1,19,10
3988,60,19,14,3
3989,171,20,14,10
3990,643,17,19,4
3991,25,1,13,10
3992,117,7,19,9
3993,807,4,12,3
3994,492,20,15,2
3995,254,8,17,1
3996,592,19,20,5
3997,434,16,3,7
3998,840,8,17,8
3999,649,5,20,6
4000,430,14,14,10
4001,408,18,1,0
4002,141,17,16,4
4003,536,15,15,3
4004,586,8,5,9
4005,389,15,20,9
4006,162,8,12,2
4007,130,2,12,7
4008,985,7,12,4
4009,209,13,18,9
4010,605,12,9,9
4011,609,19,4,9
4012,687,12,19,10
4013,65,7,11,4
4014,434,8,6,9
4015,379,19,7,5
4016,705,1,14,5
4017,969,13,17,0
4018,675,1,15,4
4019,951,3,2,0
4020,77,11,17,9
4021,448,15,13,3
4022,379,16,19,10
4023,711,6,6,1
4024,448,13,12,2
4025,912,7,17,7
4026,576,13,4,3
4027,237,5,20,10
4028,268,16,5,6
4029,651,17,11,6
4030,188,6,8,7
4031,230,20,1,6
4032,345,18,9,8
4033,212,18,11,3
4034,757,11,15,6
4035,402,17,5,1
4036,176,14,4,9
4037,695,6,12,7
4038,621,19,16,3
4039,824,3,19,4
4040,825,14,4,10
4041,940,15,20,9
4042,167,19,10,7
4043,14,16,3,2
4044,578,12,12,4
4045,827,20,11,3
4046,397,8,1,5
4047,298,17,15,4
4048,663,11,16,8
4049,15,13,14,5
4050,769,16,8,10
4051,5,17,16,2
4052,494,19,2,0
4053,216,4,5,0
4054,389,2,19,7
4055,362,3,6,7
4056,480,2,9,6
4057,676,3,19,10
4058,236,17,4,10
4059,984,15,2,4
4060,893,14,4,0
4061,85,8,4,5
4062,622,11,4,5
4063,819,15,5,1
4064,503,12,7,6
4065,753,16,15,4
4066,920,18,20,4
4067,715,2,7,10
4068,963,5,1,3
4069,742,11,1,5
4070,372,5,5,5
4071,481,10,8,5
4072,703,17,2,9
4073,952,5,3,7
4074,934,16,16,0
4075,155,19,12,6
4076,671,7,11,5
4077,756,5,14,2
4078,933,11,10,1
4079,985,20,17,1
4080,419,16,1,3
4081,962,9,6,0
4082,59,8,15,0
4083,608,5,20,8
4084,278,10,20,3
4085,459,19,15,10
4086,176,14,3,6
4087,167,8,17,0
4088,264,13,19,7
4089,786,2,8,6
4090,598,11,16,8
4091,37,19,17,0
4092,743,9,2,3
4093,235,17,20,10
4094,411,1,20,3
4095,783,9,4,2
4096,506,14,8,0
4097,540,14,20,2
4098,375,20,19,9
4099,922,5,6,9
4100,815,14,15,10
4101,761,10,7,6
4102,247,4,5,2
4103,909,19,14,3
4104,76,2,17,9
4105,755,1,18,0
4106,328,13,17,1
4107,276,14,1,6
4108,60,1,7,10
4109,334,11,18,4
4110,169,12,17,2
4111,310,19,4,8
4112,34,12,6,7
4113,814,12,6,0
4114,853,7,18,2
4115,410,12,13,0
4116,671,13,10,0
4117,974,16,5,3
4118,155,13,20,0
4119,572,20,17,4
4120,577,1,6,5
4121,138,15,4,2
4122,582,18,15,6
4123,877,16,16,10
4124,9,14,2,2
4125,232,1,12,5
4126,15,6,20,0
4127,814,1,14,5
4128,8,15,2,8
4129,306,15,12,8
4130,120,7,2,5
4131,863,20,15,4
4132,510,14,6,7
4133,747,7,11,0
4134,370,4,20,8
4135,628,5,6,2
4136,261,10,13,5
4137,395,20,16,1
4138,638,7,4,9
4139,646,2,2,10
4140,147,12,19,1
4141,764,3,18,0
4142,844,19,4,4
4143,904,5,20,0
4144,796,9,20,8
4145,261,18,15,4
4146,26,15,6,2
4147,787,7,9,0
4148,269,10,16,1
4149,865,8,6,10
4150,47,9,5,4
4151,787,20,19,9
4152,262,6,11,3
4153,103,15,6,7
4154,929,13,12,3
4155,338,7,18,3
4156,278,20,7,10
4157,370,9,4,7
4158,328,2,6,9
4159,811,15,9,4
4160,800,13,18,3
4161,866,6,1,1
4162,535,16,15,9
4163,506,11,11,5
4164,868,17,7,0
4165,919,11,5,8
4166,47,15,4,1
4167,514,11,14,6
4168,550,7,5,2
4169,357,13,6,3
4170,446,20,1,1
4171,362,2,9,8
4172,902,4,1,8
4173,978,4,3,4
4174,616,4,10,9
4175,990,6,13,7
4176,51,12,5,7
4177,130,8,16,4
4178,621,11,2,6
4179,266,11,16,0
4180,82,1,15,5
4181,117,2,6,6
4182,447,6,1,8
4183,56,19,17,4
4184,677,4,20,0
4185,699,11,16,1
4186,769,4,15,1
4187,639,3,2,10
4188,340,18,10,2
4189,139,8,1,1
4190,966,9,4,1
4191,378,12,17,6
4192,251,16,11,0
4193,940,11,16,1
4194,844,12,11,5
4195,830,1,17,6
4196,340,12,10,0
4197,516,9,6,10
4198,318,13,16,5
4199,502,6,11,2
4200,334,18,19,3
4201,858,18,2,0
4202,562,19,7,5
4203,290,11,6,9
4204,357,7,13,1
4205,389,10,15,6
4206,634,12,20,1
4207,556,11,11,3
4208,171,4,11,3
4209,638,4,11,10
4210,850,11,7,7
4211,908,7,1,9
4212,578,20,17,5
4213,488,6,10,5
4214,778,16,8,4
4215,925,18,5,0
4216,370,2,14,4
4217,607,10,10,10
4218,215,15,10,10
4219,224,4,1,1
4220,18,10,15,6
4221,761,2,17,7
4222,469,17,6,2
4223,350,11,9,0
4224,61,7,5,6
4225,270,2,6,0
4226,630,14,1,9
4227,971,15,11,5
4228,77,19,14,0
4229,147,2,2,1
4230,494,8,18,6
4231,856,5,5,3
4232,93,7,6,5
4233,720,19,16,2
4234,965,1,6,1
4235,774,20,18,7
4236,318,9,14,2
4237,664,13,4,3
4238,962,13,14,8
4239,976,13,14,1
4240,447,3,15,10
4241,335,5,1,6
4242,918,16,20,1
4243,929,18,11,0
4244,818,15,11,0
4245,229,11,2,5
4246,937,12,3,1
4247,861,13,9,0
4248,288,1,5,8
4249,843,16,7,1
4250,655,17,16,7
4251,851,18,5,1
4252,499,6,11,5
4253,871,15,15,10
4254,23,15,11,7
4255,739,2,18,3
4256,659,4,6,10
4257,663,4,2,0
4258,357,8,16,8
4259,772,4,6,7
4260,177,9,8,2
4261,488,5,14,4
4262,780,11,14,4
4263,424,18,19,6
4264,620,2,7,5
4265,15,16,11,7
4266,459,19,8,3
4267,953,13,3,9
4268,248,5,17,2
4269,629,6,13,5
4270,559,7,1,9
4271,404,4,2,9
4272,690,16,17,5
4273,224,19,4,2
4274,793,8,17,6
4275,277,1,4,10
4276,761,14,10,4
4277,2,7,14,8
4278,9,6,14,10
4279,416,7,4,1
4280,620,7,9,2
4281,879,2,2,6
4282,223,12,9,1
4283,331,12,2,3
4284,551,12,18,1
4285,16,15,20,0
4286,910,19,12,2
4287,474,16,7,9
4288,774,14,9,0
4289,659,15,7,8
4290,962,16,3,2
4291,444,11,10,5
4292,236,7,4,4
4293,162,14,14,1
4294,84,10,4,2
4295,893,10,5,3
4296,598,4,20,8
4297,957,1,3,4
4298,207,6,19,8
4299,293,9,19,7
4300,848,9,19,7
4301,619,20,13,2
4302,392,18,13,6
4303,45,9,19,7
4304,953,4,7,9
4305,391,18,8,6
4306,447,18,17,1
4307,830,8,19,10
4308,482,15,2,3
4309,64,7,4,1
4310,217,19,4,2
4311,152,14,1,0
4312,185,2,3,0
4313,602,7,8,2
4314,201,4,3,3
4315,585,20,2,3
4316,767,4,11,3
4317,437,14,9,9
4318,730,1,11,0
4319,788,17,1,8
4320,350,14,20,9
4321,469,15,3,9
4322,308,12,9,7
4323,462,14,3,1
4324,610,4,14,3
4325,710,5,7,7
4326,320,20,15,4
4327,488,7,18,8
4328,263,2,20,4
4329,253,5,6,0
4330,591,20,8,5
4331,922,6,4,5
4332,20,7,16,8
4333,99,13,16,0
4334,170,17,2,5
4335,145,17,16,0
4336,203,13,15,6
4337,777,11,6,10
4338,388,9,17,5
4339,528,10,8,10
4340,418,6,19,2
4341,23,5,9,8
4342,721,3,5,4
4343,156,7,6,7
4344,397,9,16,7
4345,464,10,11,0
4346,113,7,19,0
4347,424,13,17,7
4348,987,15,3,6
4349,940,20,20,1
4350,724,18,20,5
4351,637,4,15,9
4352,326,15,11,0
4353,188,6,8,6
4354,618,3,6,7
4355,587,2,17,7
4356,169,18,1,6
4357,949,8,16,1
4358,744,10,11,2
4359,55,15,5,2
4360,821,11,15,10
4361,276,7,11,5
4362,769,20,20,5
4363,37,17,5,7
4364,447,19,15,4
4365,767,9,5,8
4366,162,17,15,7
4367,595,7,10,1
4368,441,12,7,2
4369,842,7,17,8
4370,156,1,5,7
4371,120,2,4,4
4372,186,13,18,7
4373,709,2,18,3
4374,496,17,20,1
4375,898,17,19,7
4376,816,12,15,2
4377,552,15,3,9
4378,381,4,15,10
4379,784,4,20,5
4380,94,4,3,2
4381,976,3,14,10
4382,128,9,9,7
4383,788,5,11,3
4384,977,20,13,9
4385,410,10,11,8
4386,700,1,3,2
4387,821,7,4,10
4388,871,8,1,6
4389,9,14,13,6
4390,151,14,17,1
4391,724,15,1,8
4392,349,8,2,8
4393,585,10,8,9
4394,711,8,4,7
4395,215,1,15,1
4396,167,12,17,7
4397,142,5,9,4
4398,804,7,13,10
4399,153,12,13,5
4400,396,17,11,1
4401,403,20,5,3
4402,451,16,19,5
4403,10,15,9,9
4404,774,15,9,9
4405,964,5,20,3
4406,861,3,19,5
4407,110,9,1,0
4408,271,16,13,9
4409,472,6,13,8
4410,287,10,17,10
4411,671,4,7,0
4412,189,3,3,3
4413,404,17,3,8
4414,638,10,1,1
4415,437,7,1,7
4416,685,5,11,7
4417,561,14,3,0
4418,498,4,9,7
4419,231,13,6,5
4420,482,12,16,5
4421,913,5,10,0
4422,0,14,18,1
4423,219,20,16,9
4424,665,6,16,3
4425,272,1,3,5
4426,637,3,11,8
4427,916,19,4,0
4428,653,14,9,3
4429,416,16,11,5
4430,137,11,12,10
4431,282,1,8,10
4432,956,4,7,10
4433,59,12,6,4
4434,164,7,3,3
4435,133,16,10,8
4436,750,8,6,10
4437,915,16,16,9
4438,686,6,8,6
4439,793,8,14,0
4440,298,9,13,5
4441,599,1,8,7
4442,914,9,8,7
4443,881,18,12,5
4444,52,11,2,8
4445,565,16,1,0
4446,127,15,4,5
4447,983,18,16,2
4448,485,7,19,5
4449,595,18,18,6
4450,138,19,5,9
4451,152,11,10,10
4452,485,6,1,7
4453,456,10,12,8
4454,109,12,1,0
4455,261,13,20,3
4456,345,13,2,4
4457,436,1,5,0
4458,130,14,2,3
4459,76,16,2,2
4460,553,5,8,2
4461,435,11,9,7
4462,523,4,1,4
4463,431,19,20,6
4464,417,3,1,2
4465,888,7,14,9
4466,802,11,16,4
4467,204,20,2,9
4468,984,16,17,4
4469,292,3,16,3
4470,103,18,2,7
4471,856,18,4,10
4472,582,11,13,5
4473,33,3,5,0
4474,748,11,19,1
4475,506,16,1,8
4476,913,8,4,2
4477,76,19,6,6
4478,503,10,4,4
4479,357,1,13,5
4480,450,7,7,4
4481,724,5,3,10
4482,559,6,15,0
4483,109,8,6,0
4484,614,19,20,7
4485,721,17,6,10
4486,896,1,19,9
4487,371,15,4,1
4488,37,6,11,5
4489,116,4,18,3
4490,226,12,14,0
4491,26,12,10,10
4492,639,16,7,9
4493,278,4,15,0
4494,562,6,1,1
4495,419,1,2,5
4496,118,2,19,10
4497,784,17,14,2
4498,167,14,13,8
4499,8,20,19,2
4500,543,6,7,6
4501,94,3,14,7
4502,331,1,8,0
4503,314,15,10,0
4504,192,10,6,4
4505,494,19,5,4
4506,814,14,2,6
4507,948,19,17,9
4508,214,1,13,4
4509,634,11,20,1
4510,68,13,3,1
4511,954,14,17,10
4512,120,10,2,9
4513,702,2,6,5
4514,880,12,6,9
4515,251,14,7,4
4516,310,16,6,3
4517,141,7,9,5
4518,547,19,7,2
4519,760,20,4,2
4520,167,4,18,9
4521,250,14,3,5
4522,743,16,1,10
4523,651,18,18,2
4524,829,12,11,10
4525,963,13,12,7
4526,934,20,18,10
4527,498,20,5,1
4528,717,20,8,9
4529,583,15,2,3
4530,588,20,17,10
4531,725,12,16,5
4532,26,12,14,0
4533,102,6,5,9
4534,862,7,3,6
4535,730,4,9,4
4536,784,3,20,0
4537,49,3,13,6
4538,770,4,13,7
4539,170,9,2,7
4540,287,14,3,0
4541,252,10,4,2
4542,603,7,5,10
4543,201,14,12,4
4544,431,3,12,4
4545,322,12,16,8
4546,126,2,20,6
4547,230,6,8,9
4548,662,5,5,6
4549,740,1,11,10
4550,260,12,3,4
4551,936,15,20,6
4552,745,6,18,4
4553,75,2,3,8
4554,268,4,11,6
4555,815,15,11,0
4556,200,20,17,4
4557,277,17,15,3
4558,419,7,7,2
4559,474,3,2,3
4560,127,9,5,0
4561,613,14,20,3
4562,448,13,8,1
4563,492,16,9,1
4564,984,13,12,10
4565,990,15,3,4
4566,67,11,13,4
4567,721,17,10,10
4568,657,14,7,6
4569,444,1,7,0
4570,489,11,6,2
4571,928,12,5,0
4572,247,14,5,2
4573,436,20,3,9
4574,607,2,12,8
4575,541,10,12,9
4576,832,2,15,2
4577,202,8,13,6
4578,494,11,20,0
4579,875,5,19,9
4580,522,20,4,1
4581,511,1,1,0
4582,286,16,5,7
4583,757,9,17,2
4584,823,3,9,4
4585,188,17,12,1
4586,150,4,14,4
4587,878,7,12,3
4588,263,4,7,9
4589,816,19,4,2
4590,65,8,10,8
4591,932,1,15,2
4592,98,2,17,10
4593,281,9,8,2
4594,545,13,3,7
4595,833,17,19,8
4596,724,19,12,0
4597,13,2,16,10
4598,908,20,10,1
4599,860,17,6,3
4600,291,16,16,8
4601,815,1,16,8
4602,778,4,4,5
4603,799,9,5,6
4604,29,19,15,6
4605,193,13,16,2
4606,579,11,13,8
4607,393,13,11,0
4608,718,16,8,2
4609,436,15,13,6
4610,222,2,10,3
4611,573,1,3,8
4612,289,16,7,5
4613,242,17,4,4
4614,468,12,12,5
4615,533,6,2,0
4616,771,15,15,0
4617,236,18,18,4
4618,463,15,10,2
4619,706,1,13,4
4620,141,13,2,10
4621,960,17,4,3
4622,583,20,16,7
4623,290,19,4,1
4624,629,4,20,2
4625,690,20,14,6
4626,480,6,11,6
4627,583,3,11,3
4628,58,10,19,7
4629,412,2,14,10
4630,766,6,12,3
4631,705,11,13,4
4632,170,14,17,2
4633,967,16,14,0
4634,713,9,8,8
4635,760,16,16,5
4636,891,5,8,4
4637,209,4,15,9
4638,596,3,13,9
4639,363,1,10,2
4640,428,7,2,3
4641,840,20,12,6
4642,119,11,13,10
4643,653,6,10,0
4644,845,9,18,7
4645,664,6,10,3
4646,860,13,16,9
4647,885,5,2,6
4648,298,17,12,5
4649,738,5,3,2
4650,613,13,15,0
4651,951,12,6,0
4652,332,7,4,8
4653,150,17,3,7
4654,910,20,5,3
4655,7,20,20,4
4656,728,9,3,5
4657,522,5,16,5
4658,813,9,17,4
4659,927,5,3,0
4660,933,5,11,6
4661,564,6,11,9
4662,515,14,3,2
4663,237,14,18,3
4664,111,3,1,10
4665,801,11,13,2
4666,590,1,17,10
4667,79,7,1,8
4668,53,6,6,9
4669,78,11,4,10
4670,378,12,6,6
4671,39,10,3,7
4672,946,1,9,9
4673,136,18,9,2
4674,658,10,8,10
4675,401,12,17,2
4676,620,8,12,6
4677,672,16,18,9
4678,320,16,11,8
4679,298,7,11,4
4680,374,10,3,0
4681,938,13,9,8
4682,360,6,8,0
4683,705,4,17,9
4684,84,15,3,5
4685,280,19,9,9
4686,299,12,16,0
4687,389,1,12,7
4688,616,10,2,6
4689,89,8,1,3
4690,776,14,15,10
4691,32,7,18,3
4692,828,20,16,9
4693,424,8,5,8
4694,530,1,1,10
4695,804,3,12,6
4696,264,14,7,0
4697,129,7,1,2
4698,158,3,3,9
4699,361,19,10,7
4700,950,19,14,3
4701,135,13,4,7
4702,507,9,19,9
4703,796,7,3,2
4704,998,13,13,9
4705,505,18,17,10
4706,22,13,6,9
4707,376,6,14,3
4708,118,15,15,6
4709,959,1,16,1
4710,494,6,10,4
4711,73,2,18,10
4712,765,20,17,5
4713,977,14,13,8
4714,755,6,16,4
4715,871,5,18,8
4716,775,1,18,10
4717,334,15,5,2
4718,564,2,4,2
4719,703,3,11,3
4720,543,19,20,2
4721,283,6,3,0
4722,683,9,1,3
4723,521,11,17,6
4724,721,14,15,0
4725,106,8,5,0
4726,244,12,1,3
4727,393,12,19,8
4728,624,16,8,10
4729,49,13,5,5
4730,421,12,7,5
4731,664,10,6,0
4732,543,11,16,6
4733,822,6,3,10
4734,515,6,14,7
4735,30,16,11,8
4736,454,4,13,2
4737,107,3,15,4
4738,696,9,5,5
4739,821,5,17,10
4740,753,2,4,9
4741,455,15,11,4
4742,957,7,20,2
4743,18,19,18,10
4744,572,16,18,8
4745,903,11,13,1
4746,126,19,5,7
4747,2,7,3,4
4748,127,2,20,5
4749,839,1,5,7
4750,876,17,8,10
4751,330,12,18,4
4752,182,16,7,7
4753,519,13,20,2
4754,534,8,20,10
4755,415,9,7,1
4756,564,5,20,7
4757,234,11,1,5
4758,446,2,16,0
4759,546,11,19,5
4760,43,11,18,0
4761,888,9,7,0
4762,526,15,20,1
4763,726,9,20,2
4764,628,1,6,4
4765,994,19,9,0
4766,599,3,12,0
4767,627,11,8,4
4768,17,5,10,10
4769,595,17,19,10
4770,195,12,12,7
4771,61,4,20,0
4772,116,14,12,0
4773,1,19,18,9
4774,680,1,19,4
4775,167,10,1,5
4776,93,1,17,1
4777,349,2,19,7
4778,421,8,13,3
4779,292,19,1,4
4780,775,5,7,0
4781,75,11,20,8
4782,952,11,10,6
4783,940,5,15,0
4784,151,11,9,7
4785,125,12,20,8
4786,303,12,15,2
4787,57,5,8,4
4788,786,15,2,6
4789,856,9,17,1
4790,899,19,9,8
4791,192,5,17,9
4792,404,10,2,3
4793,720,3,12,2
4794,754,7,15,4
4795,504,12,8,4
4796,944,13,2,0
4797,601,7,11,1
4798,451,2,13,8
4799,984,7,4,10
4800,491,10,8,1
4801,997,15,3,6
4802,643,12,10,6
4803,422,1,8,6
4804,643,12,19,10
4805,298,18,4,2
4806,673,18,18,2
4807,360,2,13,7
4808,812,3,20,7
4809,589,4,6,4
4810,673,6,14,9
4811,478,9,16,7
4812,989,10,17,8
4813,773,18,5,2
4814,881,18,19,7
4815,733,16,20,1
4816,14,5,12,8
4817,885,16,7,10
4818,783,7,10,4
4819,104,17,12,6
4820,755,5,10,6
4821,423,18,16,10
4822,462,8,20,4
4823,502,12,16,2
4824,972,15,4,4
4825,974,1,18,3
4826,799,10,14,1
4827,423,16,9,5
4828,565,13,1,3
4829,454,10,1,9
4830,916,1,14,0
4831,715,6,13,7
4832,356,7,1,5
4833,319,12,19,2
4834,119,14,9,6
4835,280,1,4,9
4836,614,10,6,1
4837,679,9,11,1
4838,833,12,18,9
4839,118,9,1,7
4840,864,4,9,8
4841,515,18,13,2
4842,956,18,14,4
4843,785,12,9,2
4844,620,16,14,2
4845,983,16,16,8
4846,398,1,9,4
4847,369,12,6,7
4848,567,15,6,8
4849,826,5,5,5
4850,757,11,15,9
4851,202,8,11,5
4852,723,10,7,6
4853,768,5,14,0
4854,31,18,19,2
4855,149,16,4,8
4856,457,12,15,5
4857,831,20,9,8
4858,872,14,3,0
4859,351,9,17,1
4860,697,16,5,5
4861,535,13,20,3
4862,414,15,6,3
4863,13,18,10,4
4864,665,11,3,5
4865,805,18,11,4
4866,908,7,5,3
4867,327,5,14,4
4868,41,11,15,6
4869,310,15,11,10
4870,364,17,5,3
4871,750,3,9,3
4872,380,13,2,3
4873,422,10,9,0
4874,438,3,9,8
4875,82,14,1,7
4876,691,4,20,5
4877,861,4,11,10
4878,887,18,14,5
4879,288,17,16,3
4880,732,6,6,0
4881,334,16,6,7
4882,17,2,9,4
4883,603,5,6,0
4884,671,1,5,7
4885,596,7,12,4
4886,434,5,17,0
4887,962,4,6,7
4888,171,7,2,10
4889,234,15,12,1
4890,483,1,17,10
4891,30,10,13,5
4892,364,5,17,1
4893,836,6,3,4
4894,700,10,4,8
4895,196,8,12,0
4896,807,17,12,3
4897,195,10,16,1
4898,972,18,14,2
4899,325,14,8,4
4900,578,15,13,9
4901,325,6,2,10
4902,669,11,16,2
4903,557,3,2,0
4904,437,2,2,3
4905,424,20,18,0
4906,207,19,15,4
4907,505,8,16,3
4908,188,15,13,1
4909,38,19,6,5
4910,761,13,4,6
4911,450,13,8,8
4912,512,1,15,2
4913,338,5,20,7
4914,531,7,6,8
4915,40,1,8,2
4916,258,7,20,7
4917,418,18,11,0
4918,206,18,9,9
4919,842,20,11,3
4920,768,15,5,5
4921,643,18,3,9
4922,626,19,4,4
4923,982,9,10,5
4924,996,4,13,1
4925,724,14,14,4
4926,901,7,4,4
4927,924,14,6,2
4928,560,14,1,10
4929,712,5,12,7
4930,861,6,15,6
4931,619,11,9,3
4932,172,15,6,5
4933,341,13,1,7
4934,567,16,2,1
4935,912,18,17,10
4936,376,10,16,3
4937,519,18,5,10
4938,801,6,15,7
4939,139,6,13,5
4940,611,16,20,5
4941,649,5,18,2
4942,786,1,14,3
4943,564,19,20,10
4944,393,6,9,8
4945,3,2,3,4
4946,328,20,3,5
4947,511,13,15,6
4948,325,8,5,0
4949,229,15,16,10
4950,530,5,20,6
4951,528,16,8,4
4952,803,1,11,3
4953,729,1,2,1
4954,567,15,15,3
4955,552,9,5,6
4956,437,2,17,6
4957,566,11,14,9
4958,840,19,14,5
4959,388,7,8,1
4960,785,15,14,0
4961,586,2,8,1
4962,377,11,3,7
4963,234,15,13,4
4964,7,5,4,9
4965,733,17,17,2
4966,565,16,1,6
4967,551,8,8,5
4968,660,8,13,9
4969,229,9,12,7
4970,111,10,13,6
4971,823,5,18,8
4972,640,18,13,3
4973,402,16,10,6
4974,411,2,8,4
4975,760,17,16,6
4976,14,16,16,4
4977,514,1,7,8
4978,476,5,4,7
4979,523,3,2,1
4980,861,1,4,4
4981,21,1,13,5
4982,114,10,16,7
4983,347,17,4,8
4984,558,14,18,8
4985,365,20,18,10
4986,476,13,17,1
4987,226,17,5,1
4988,459,7,12,2
4989,233,9,4,4
4990,240,10,8,9
4991,146,9,16,2
4992,350,11,13,2
4993,962,17,20,0
4994,990,16,19,7
4995,52,13,6,6
4996,366,5,20,9
4997,862,9,9,1
4998,10,16,12,3
4999,821,15,17,0
5000,75,12,14,1
5001,540,2,19,3
5002,255,16,14,2
5003,354,13,1,5
5004,7,20,4,3
5005,685,10,6,8
5006,136,15,10,8
5007,539,18,15,3
5008,612,14,18,7
5009,949,14,17,1
5010,500,2,11,9
5011,305,7,1,5
5012,181,1,8,9
5013,176,14,9,1
5014,883,7,10,0
5015,354,5,15,4
5016,44,17,14,4
5017,429,18,1,4
5018,300,14,16,2
5019,903,1,7,5
5020,531,7,19,8
5021,802,5,2,8
5022,930,13,13,5
5023,785,3,1,5
5024,393,19,8,2
5025,897,5,19,0
5026,590,19,15,3
5027,565,15,17,5
5028,1,6,1,8
5029,673,11,3,2
5030,21,6,8,7
5031,327,12,11,1
5032,346,1,18,6
5033,165,18,10,3
5034,35,18,19,10
5035,883,2,19,5
5036,781,15,5,3
5037,87,11,2,1
5038,947,11,10,2
5039,680,2,11,5
5040,919,16,13,10
5041,721,15,14,1
5042,171,18,1,4
5043,28,20,17,5
5044,243,14,9,6
5045,244,1,5,0
5046,481,18,19,7
5047,143,3,20,10
5048,612,2,5,2
5049,496,8,13,6
5050,883,11,19,2
5051,43,10,17,6
5052,567,20,11,2
5053,143,5,4,9
5054,719,14,4,0
5055,787,11,12,8
5056,415,12,2,6
5057,794,17,3,10
5058,492,3,12,2
5059,709,8,9,10
5060,549,18,1,8
5061,150,9,20,4
5062,730,8,5,6
5063,648,14,3,4
5064,643,8,7,10
5065,231,7,20,2
5066,311,7,2,9
5067,54,10,8,8
5068,90,13,3,0
5069,491,14,1,2
5070,732,5,1,6
5071,688,12,16,10
5072,267,17,20,0
5073,803,13,20,0
5074,515,9,7,10
5075,382,12,19,4
5076,448,14,17,8
5077,629,14,1,4
5078,159,14,1,2
5079,372,2,1,0
5080,666,20,17,3
5081,637,11,10,8
5082,767,18,3,2
5083,666,16,7,5
5084,36,4,16,3
5085,891,18,16,0
5086,619,8,12,6
5087,756,8,11,6
5088,224,7,9,1
5089,342,2,2,7
5090,111,2,18,5
5091,2,2,15,7
5092,780,3,14,0
5093,771,1,9,9
5094,780,12,16,0
5095,605,17,17,0
5096,67,11,18,2
5097,680,3,6,5
5098,304,18,12,6
5099,902,4,11,3
5100,893,13,3,3
5101,483,1,14,9
5102,494,13,19,5
5103,737,15,9,0
5104,539,13,18,3
5105,776,1,8,9
5106,348,6,8,5
5107,809,12,20,5
5108,979,11,6,1
5109,51,13,8,9
5110,517,20,4,9
5111,835,12,9,4
5112,390,5,3,8
5113,957,18,2,0
5114,866,8,6,4
5115,805,3,8,1
5116,827,15,17,9
5117,404,8,13,6
5118,900,19,12,7
5119,840,9,7,2
5120,690,12,17,3
5121,655,18,11,6
5122,699,17,20,4
5123,361,9,12,4
5124,714,3,20,7
5125,854,8,9,3
5126,439,10,14,1
5127,144,11,10,3
5128,387,11,15,6
5129,71,9,12,4
5130,920,14,2,1
5131,404,6,3,5
5132,303,14,5,2
5133,983,3,16,2
5134,755,1,8,9
5135,651,18,10,2
5136,14,4,15,8
5137,23,5,5,7
5138,822,2,1,1
5139,8,10,16,3
5140,787,19,12,0
5141,761,18,7,7
5142,69,20,17,9
5143,54,12,6,1
5144,768,5,9,10
5145,429,10,7,0
5146,334,18,10,5
5147,460,8,13,9
5148,516,1,13,9
5149,252,12,2,0
5150,441,11,15,0
5151,554,13,2,1
5152,162,19,14,9
5153,70,2,14,0
5154,472,1,1,7
5155,742,1,20,1
5156,659,3,12,9
5157,775,4,11,5
5158,850,6,18,0
5159,18,4,18,5
5160,595,5,6,1
5161,171,9,10,4
5162,150,10,7,3
5163,929,10,6,3
5164,423,17,13,9
5165,74,9,12,1
5166,815,15,7,10
5167,667,14,5,2
5168,199,19,18,7
